Zone;Élément;Produit;Année;Unité;Valeur
Honduras;Disponibilité alimentaire en quantité (kg/personne/an);Viande de Volailles;2017;kg;21.73
Honduras;Disponibilité alimentaire (Kcal/personne/jour);Viande de Volailles;2017;Kcal/personne/jour;93
Honduras;Disponibilité de protéines en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;6.98
Honduras;Disponibilité de matière grasse en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;7.11
Hongrie;Production;Viande de Volailles;2017;Milliers de tonnes;493
Hongrie;Importations - Quantité;Viande de Volailles;2017;Milliers de tonnes;58
Hongrie;Variation de stock;Viande de Volailles;2017;Milliers de tonnes;74
Hongrie;Exportations - Quantité;Viande de Volailles;2017;Milliers de tonnes;210
Hongrie;Disponibilité intérieure;Viande de Volailles;2017;Milliers de tonnes;266
Hongrie;Pertes;Viande de Volailles;2017;Milliers de tonnes;18
Hongrie;Traitement;Viande de Volailles;2017;Milliers de tonnes;16
Hongrie;Résidus;Viande de Volailles;2017;Milliers de tonnes;-13
Hongrie;Nourriture;Viande de Volailles;2017;Milliers de tonnes;246
Hongrie;Disponibilité alimentaire en quantité (kg/personne/an);Viande de Volailles;2017;kg;25.27
Hongrie;Disponibilité alimentaire (Kcal/personne/jour);Viande de Volailles;2017;Kcal/personne/jour;104
Hongrie;Disponibilité de protéines en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;9.8
Hongrie;Disponibilité de matière grasse en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;6.93
Îles Salomon;Production;Viande de Volailles;2017;Milliers de tonnes;0
Îles Salomon;Importations - Quantité;Viande de Volailles;2017;Milliers de tonnes;6
Îles Salomon;Variation de stock;Viande de Volailles;2017;Milliers de tonnes;3
Îles Salomon;Exportations - Quantité;Viande de Volailles;2017;Milliers de tonnes;0
Îles Salomon;Disponibilité intérieure;Viande de Volailles;2017;Milliers de tonnes;3
Îles Salomon;Alimentation pour touristes;Viande de Volailles;2017;Milliers de tonnes;0
Îles Salomon;Résidus;Viande de Volailles;2017;Milliers de tonnes;0
Îles Salomon;Nourriture;Viande de Volailles;2017;Milliers de tonnes;3
Îles Salomon;Disponibilité alimentaire en quantité (kg/personne/an);Viande de Volailles;2017;kg;4.45
Îles Salomon;Disponibilité alimentaire (Kcal/personne/jour);Viande de Volailles;2017;Kcal/personne/jour;18
Îles Salomon;Disponibilité de protéines en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;1.51
Îles Salomon;Disponibilité de matière grasse en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;1.31
Inde;Production;Viande de Volailles;2017;Milliers de tonnes;3545
Inde;Importations - Quantité;Viande de Volailles;2017;Milliers de tonnes;0
Inde;Variation de stock;Viande de Volailles;2017;Milliers de tonnes;-119
Inde;Exportations - Quantité;Viande de Volailles;2017;Milliers de tonnes;4
Inde;Disponibilité intérieure;Viande de Volailles;2017;Milliers de tonnes;3661
Inde;Pertes;Viande de Volailles;2017;Milliers de tonnes;695
Inde;Alimentation pour touristes;Viande de Volailles;2017;Milliers de tonnes;0
Inde;Résidus;Viande de Volailles;2017;Milliers de tonnes;0
Inde;Nourriture;Viande de Volailles;2017;Milliers de tonnes;2965
Inde;Disponibilité alimentaire en quantité (kg/personne/an);Viande de Volailles;2017;kg;2.22
Inde;Disponibilité alimentaire (Kcal/personne/jour);Viande de Volailles;2017;Kcal/personne/jour;7
Inde;Disponibilité de protéines en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;0.75
Inde;Disponibilité de matière grasse en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;0.47
Indonésie;Production;Viande de Volailles;2017;Milliers de tonnes;2301
Indonésie;Importations - Quantité;Viande de Volailles;2017;Milliers de tonnes;1
Indonésie;Variation de stock;Viande de Volailles;2017;Milliers de tonnes;-21
Indonésie;Exportations - Quantité;Viande de Volailles;2017;Milliers de tonnes;0
Indonésie;Disponibilité intérieure;Viande de Volailles;2017;Milliers de tonnes;2323
Indonésie;Pertes;Viande de Volailles;2017;Milliers de tonnes;113
Indonésie;Traitement;Viande de Volailles;2017;Milliers de tonnes;306
Indonésie;Alimentation pour touristes;Viande de Volailles;2017;Milliers de tonnes;0
Indonésie;Nourriture;Viande de Volailles;2017;Milliers de tonnes;1904
Indonésie;Disponibilité alimentaire en quantité (kg/personne/an);Viande de Volailles;2017;kg;7.19
Indonésie;Disponibilité alimentaire (Kcal/personne/jour);Viande de Volailles;2017;Kcal/personne/jour;25
Indonésie;Disponibilité de protéines en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;2.42
Indonésie;Disponibilité de matière grasse en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;1.61
Iran (République islamique d');Production;Viande de Volailles;2017;Milliers de tonnes;2174
Iran (République islamique d');Importations - Quantité;Viande de Volailles;2017;Milliers de tonnes;6
Iran (République islamique d');Variation de stock;Viande de Volailles;2017;Milliers de tonnes;-86
Iran (République islamique d');Exportations - Quantité;Viande de Volailles;2017;Milliers de tonnes;45
Iran (République islamique d');Disponibilité intérieure;Viande de Volailles;2017;Milliers de tonnes;2220
Iran (République islamique d');Résidus;Viande de Volailles;2017;Milliers de tonnes;0
Iran (République islamique d');Nourriture;Viande de Volailles;2017;Milliers de tonnes;2220
Iran (République islamique d');Disponibilité alimentaire en quantité (kg/personne/an);Viande de Volailles;2017;kg;27.52
Iran (République islamique d');Disponibilité alimentaire (Kcal/personne/jour);Viande de Volailles;2017;Kcal/personne/jour;96
Iran (République islamique d');Disponibilité de protéines en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;9.8
Iran (République islamique d');Disponibilité de matière grasse en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;5.99
Iraq;Production;Viande de Volailles;2017;Milliers de tonnes;96
Iraq;Importations - Quantité;Viande de Volailles;2017;Milliers de tonnes;470
Iraq;Variation de stock;Viande de Volailles;2017;Milliers de tonnes;0
Iraq;Exportations - Quantité;Viande de Volailles;2017;Milliers de tonnes;0
Iraq;Disponibilité intérieure;Viande de Volailles;2017;Milliers de tonnes;566
Iraq;Pertes;Viande de Volailles;2017;Milliers de tonnes;5
Iraq;Alimentation pour touristes;Viande de Volailles;2017;Milliers de tonnes;0
Iraq;Résidus;Viande de Volailles;2017;Milliers de tonnes;0
Iraq;Nourriture;Viande de Volailles;2017;Milliers de tonnes;561
Iraq;Disponibilité alimentaire en quantité (kg/personne/an);Viande de Volailles;2017;kg;14.95
Iraq;Disponibilité alimentaire (Kcal/personne/jour);Viande de Volailles;2017;Kcal/personne/jour;52
Iraq;Disponibilité de protéines en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;5.37
Iraq;Disponibilité de matière grasse en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;3.23
Irlande;Production;Viande de Volailles;2017;Milliers de tonnes;110
Irlande;Importations - Quantité;Viande de Volailles;2017;Milliers de tonnes;99
Irlande;Variation de stock;Viande de Volailles;2017;Milliers de tonnes;-12
Irlande;Exportations - Quantité;Viande de Volailles;2017;Milliers de tonnes;93
Irlande;Disponibilité intérieure;Viande de Volailles;2017;Milliers de tonnes;128
Irlande;Traitement;Viande de Volailles;2017;Milliers de tonnes;16
Irlande;Résidus;Viande de Volailles;2017;Milliers de tonnes;-11
Irlande;Nourriture;Viande de Volailles;2017;Milliers de tonnes;123
Irlande;Disponibilité alimentaire en quantité (kg/personne/an);Viande de Volailles;2017;kg;25.82
Irlande;Disponibilité alimentaire (Kcal/personne/jour);Viande de Volailles;2017;Kcal/personne/jour;100
Irlande;Disponibilité de protéines en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;11.6
Irlande;Disponibilité de matière grasse en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;5.66
Islande;Production;Viande de Volailles;2017;Milliers de tonnes;10
Islande;Importations - Quantité;Viande de Volailles;2017;Milliers de tonnes;2
Islande;Variation de stock;Viande de Volailles;2017;Milliers de tonnes;1
Islande;Exportations - Quantité;Viande de Volailles;2017;Milliers de tonnes;0
Islande;Disponibilité intérieure;Viande de Volailles;2017;Milliers de tonnes;10
Islande;Alimentation pour touristes;Viande de Volailles;2017;Milliers de tonnes;0
Islande;Résidus;Viande de Volailles;2017;Milliers de tonnes;0
Islande;Nourriture;Viande de Volailles;2017;Milliers de tonnes;10
Islande;Disponibilité alimentaire en quantité (kg/personne/an);Viande de Volailles;2017;kg;29.95
Islande;Disponibilité alimentaire (Kcal/personne/jour);Viande de Volailles;2017;Kcal/personne/jour;104
Islande;Disponibilité de protéines en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;12.33
Islande;Disponibilité de matière grasse en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;5.7
Israël;Production;Viande de Volailles;2017;Milliers de tonnes;629
Israël;Importations - Quantité;Viande de Volailles;2017;Milliers de tonnes;0
Israël;Variation de stock;Viande de Volailles;2017;Milliers de tonnes;-10
Israël;Exportations - Quantité;Viande de Volailles;2017;Milliers de tonnes;3
Israël;Disponibilité intérieure;Viande de Volailles;2017;Milliers de tonnes;636
Israël;Pertes;Viande de Volailles;2017;Milliers de tonnes;29
Israël;Traitement;Viande de Volailles;2017;Milliers de tonnes;1
Israël;Autres utilisations (non alimentaire);Viande de Volailles;2017;Milliers de tonnes;50
Israël;Résidus;Viande de Volailles;2017;Milliers de tonnes;0
Israël;Nourriture;Viande de Volailles;2017;Milliers de tonnes;556
Israël;Disponibilité alimentaire en quantité (kg/personne/an);Viande de Volailles;2017;kg;67.39
Israël;Disponibilité alimentaire (Kcal/personne/jour);Viande de Volailles;2017;Kcal/personne/jour;234
Israël;Disponibilité de protéines en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;27.87
Israël;Disponibilité de matière grasse en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;12.83
Italie;Production;Viande de Volailles;2017;Milliers de tonnes;1315
Italie;Importations - Quantité;Viande de Volailles;2017;Milliers de tonnes;97
Italie;Variation de stock;Viande de Volailles;2017;Milliers de tonnes;56
Italie;Exportations - Quantité;Viande de Volailles;2017;Milliers de tonnes;183
Italie;Disponibilité intérieure;Viande de Volailles;2017;Milliers de tonnes;1173
Italie;Traitement;Viande de Volailles;2017;Milliers de tonnes;27
Italie;Résidus;Viande de Volailles;2017;Milliers de tonnes;0
Italie;Nourriture;Viande de Volailles;2017;Milliers de tonnes;1146
Italie;Disponibilité alimentaire en quantité (kg/personne/an);Viande de Volailles;2017;kg;18.88
Italie;Disponibilité alimentaire (Kcal/personne/jour);Viande de Volailles;2017;Kcal/personne/jour;65
Italie;Disponibilité de protéines en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;7.83
Italie;Disponibilité de matière grasse en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;3.48
Jamaïque;Production;Viande de Volailles;2017;Milliers de tonnes;128
Jamaïque;Importations - Quantité;Viande de Volailles;2017;Milliers de tonnes;31
Jamaïque;Variation de stock;Viande de Volailles;2017;Milliers de tonnes;7
Jamaïque;Exportations - Quantité;Viande de Volailles;2017;Milliers de tonnes;1
Jamaïque;Disponibilité intérieure;Viande de Volailles;2017;Milliers de tonnes;152
Jamaïque;Alimentation pour touristes;Viande de Volailles;2017;Milliers de tonnes;2
Jamaïque;Résidus;Viande de Volailles;2017;Milliers de tonnes;0
Jamaïque;Nourriture;Viande de Volailles;2017;Milliers de tonnes;149
Jamaïque;Disponibilité alimentaire en quantité (kg/personne/an);Viande de Volailles;2017;kg;51.1
Jamaïque;Disponibilité alimentaire (Kcal/personne/jour);Viande de Volailles;2017;Kcal/personne/jour;178
Jamaïque;Disponibilité de protéines en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;15.71
Jamaïque;Disponibilité de matière grasse en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;12.18
Japon;Production;Viande de Volailles;2017;Milliers de tonnes;2215
Japon;Importations - Quantité;Viande de Volailles;2017;Milliers de tonnes;1069
Japon;Variation de stock;Viande de Volailles;2017;Milliers de tonnes;859
Japon;Exportations - Quantité;Viande de Volailles;2017;Milliers de tonnes;10
Japon;Disponibilité intérieure;Viande de Volailles;2017;Milliers de tonnes;2415
Japon;Pertes;Viande de Volailles;2017;Milliers de tonnes;56
Japon;Résidus;Viande de Volailles;2017;Milliers de tonnes;0
Japon;Nourriture;Viande de Volailles;2017;Milliers de tonnes;2359
Japon;Disponibilité alimentaire en quantité (kg/personne/an);Viande de Volailles;2017;kg;18.5
Japon;Disponibilité alimentaire (Kcal/personne/jour);Viande de Volailles;2017;Kcal/personne/jour;67
Japon;Disponibilité de protéines en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;7.24
Japon;Disponibilité de matière grasse en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;3.95
Jordanie;Production;Viande de Volailles;2017;Milliers de tonnes;210
Jordanie;Importations - Quantité;Viande de Volailles;2017;Milliers de tonnes;64
Jordanie;Variation de stock;Viande de Volailles;2017;Milliers de tonnes;-10
Jordanie;Exportations - Quantité;Viande de Volailles;2017;Milliers de tonnes;10
Jordanie;Disponibilité intérieure;Viande de Volailles;2017;Milliers de tonnes;275
Jordanie;Pertes;Viande de Volailles;2017;Milliers de tonnes;0
Jordanie;Résidus;Viande de Volailles;2017;Milliers de tonnes;0
Jordanie;Nourriture;Viande de Volailles;2017;Milliers de tonnes;275
Jordanie;Disponibilité alimentaire en quantité (kg/personne/an);Viande de Volailles;2017;kg;28.07
Jordanie;Disponibilité alimentaire (Kcal/personne/jour);Viande de Volailles;2017;Kcal/personne/jour;98
Jordanie;Disponibilité de protéines en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;10.1
Jordanie;Disponibilité de matière grasse en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;6.04
Kazakhstan;Production;Viande de Volailles;2017;Milliers de tonnes;171
Kazakhstan;Importations - Quantité;Viande de Volailles;2017;Milliers de tonnes;174
Kazakhstan;Variation de stock;Viande de Volailles;2017;Milliers de tonnes;8
Kazakhstan;Exportations - Quantité;Viande de Volailles;2017;Milliers de tonnes;6
Kazakhstan;Disponibilité intérieure;Viande de Volailles;2017;Milliers de tonnes;331
Kazakhstan;Autres utilisations (non alimentaire);Viande de Volailles;2017;Milliers de tonnes;2
Kazakhstan;Résidus;Viande de Volailles;2017;Milliers de tonnes;-2
Kazakhstan;Nourriture;Viande de Volailles;2017;Milliers de tonnes;330
Kazakhstan;Disponibilité alimentaire en quantité (kg/personne/an);Viande de Volailles;2017;kg;18.27
Kazakhstan;Disponibilité alimentaire (Kcal/personne/jour);Viande de Volailles;2017;Kcal/personne/jour;61
Kazakhstan;Disponibilité de protéines en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;6.18
Kazakhstan;Disponibilité de matière grasse en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;3.86
Kenya;Production;Viande de Volailles;2017;Milliers de tonnes;35
Kenya;Importations - Quantité;Viande de Volailles;2017;Milliers de tonnes;0
Kenya;Variation de stock;Viande de Volailles;2017;Milliers de tonnes;0
Kenya;Exportations - Quantité;Viande de Volailles;2017;Milliers de tonnes;0
Kenya;Disponibilité intérieure;Viande de Volailles;2017;Milliers de tonnes;35
Kenya;Pertes;Viande de Volailles;2017;Milliers de tonnes;2
Kenya;Alimentation pour touristes;Viande de Volailles;2017;Milliers de tonnes;0
